Start;Duration;Pitch;Velocity;Instrument
719.375000;0.123958;69;127;piano
719.375000;0.123958;74;127;piano
719.750000;0.123958;54;127;piano
719.750000;0.123958;57;127;piano
719.750000;0.123958;62;127;piano
719.875000;0.123958;54;127;piano
719.875000;0.123958;57;127;piano
719.875000;0.123958;62;127;piano
720.250000;0.123958;86;127;piano
720.250000;0.123958;89;127;piano
720.250000;0.123958;98;127;piano
720.375000;0.123958;86;127;piano
720.375000;0.123958;89;127;piano
720.375000;0.123958;98;127;piano
720.750000;0.123958;74;127;piano
720.750000;0.123958;77;127;piano
720.750000;0.123958;86;127;piano
720.875000;0.123958;74;127;piano
720.875000;0.123958;77;127;piano
720.875000;0.123958;86;127;piano
721.250000;0.123958;62;127;piano
721.250000;0.123958;65;127;piano
721.250000;0.123958;74;127;piano
721.375000;0.123958;62;127;piano
721.375000;0.123958;65;127;piano
721.375000;0.123958;74;127;piano
721.750000;0.123958;53;127;piano
721.750000;0.123958;58;127;piano
721.750000;0.123958;62;127;piano
721.875000;0.123958;53;127;piano
721.875000;0.123958;58;127;piano
721.875000;0.123958;62;127;piano
722.250000;0.123958;86;127;piano
722.250000;0.123958;94;127;piano
722.250000;0.123958;98;127;piano
722.375000;0.123958;86;127;piano
722.375000;0.123958;94;127;piano
722.375000;0.123958;98;127;piano
722.750000;0.123958;74;127;piano
722.750000;0.123958;82;127;piano
722.750000;0.123958;86;127;piano
722.875000;0.123958;74;127;piano
722.875000;0.123958;82;127;piano
722.875000;0.123958;86;127;piano
723.250000;0.123958;62;127;piano
723.250000;0.123958;70;127;piano
723.250000;0.123958;74;127;piano
723.375000;0.123958;62;127;piano
723.375000;0.123958;70;127;piano
723.375000;0.123958;74;127;piano
723.750000;0.123958;55;127;piano
723.750000;0.123958;58;127;piano
723.750000;0.123958;62;127;piano
723.875000;0.123958;55;127;piano
723.875000;0.123958;58;127;piano
723.875000;0.123958;62;127;piano
724.250000;0.123958;86;127;piano
724.250000;0.123958;91;127;piano
724.250000;0.123958;98;127;piano
724.375000;0.123958;86;127;piano
724.375000;0.123958;91;127;piano
724.375000;0.123958;98;127;piano
724.750000;0.123958;74;127;piano
724.750000;0.123958;79;127;piano
724.750000;0.123958;86;127;piano
724.875000;0.123958;74;127;piano
724.875000;0.123958;79;127;piano
724.875000;0.123958;86;127;piano
725.250000;0.123958;62;127;piano
725.250000;0.123958;67;127;piano
725.250000;0.123958;74;127;piano
725.375000;0.123958;62;127;piano
725.375000;0.123958;67;127;piano
725.375000;0.123958;74;127;piano
725.750000;0.123958;50;127;piano
725.750000;0.123958;55;127;piano
725.750000;0.123958;62;127;piano
725.875000;0.123958;50;127;piano
725.875000;0.123958;55;127;piano
725.875000;0.123958;62;127;piano
726.125000;0.998958;54;127;piano
726.125000;0.998958;62;127;piano
726.125000;0.998958;66;127;piano
727.125000;0.063542;66;127;piano
727.125000;0.063542;69;127;piano
727.125000;0.063542;74;127;piano
727.125000;0.063542;78;127;piano
727.189583;0.433333;66;127;piano
727.189583;0.433333;69;127;piano
727.189583;0.433333;74;127;piano
727.189583;0.433333;78;127;piano
727.625000;0.498958;78;127;piano
727.625000;0.498958;81;127;piano
727.625000;0.498958;86;127;piano
727.625000;0.498958;90;127;piano
728.125000;0.998958;55;127;piano
728.125000;0.998958;60;127;piano
728.125000;0.998958;64;127;piano
728.125000;0.998958;67;127;piano
729.125000;0.063542;67;127;piano
729.125000;0.063542;72;127;piano
729.125000;0.063542;76;127;piano
729.125000;0.063542;79;127;piano
729.189583;0.433333;67;127;piano
729.189583;0.433333;72;127;piano
729.189583;0.433333;76;127;piano
729.189583;0.433333;79;127;piano
729.625000;0.498958;79;127;piano
729.625000;0.498958;84;127;piano
729.625000;0.498958;88;127;piano
729.625000;0.498958;91;127;piano
730.125000;0.998958;58;127;piano
730.125000;0.998958;62;127;piano
730.125000;0.998958;65;127;piano
730.125000;0.998958;70;127;piano
731.125000;0.061458;70;127;piano
731.125000;0.061458;74;127;piano
731.125000;0.061458;77;127;piano
731.125000;0.061458;82;127;piano
731.187500;0.435417;70;127;piano
731.187500;0.435417;74;127;piano
731.187500;0.435417;77;127;piano
731.187500;0.435417;82;127;piano
731.625000;0.498958;82;127;piano
731.625000;0.498958;86;127;piano
731.625000;0.498958;89;127;piano
731.625000;0.498958;94;127;piano
732.125000;0.998958;60;127;piano
732.125000;0.998958;63;127;piano
732.125000;0.998958;68;127;piano
732.125000;0.998958;72;127;piano
733.125000;0.060417;72;127;piano
733.125000;0.060417;75;127;piano
733.125000;0.060417;80;127;piano
733.125000;0.060417;84;127;piano
733.186458;0.436458;72;127;piano
733.186458;0.436458;75;127;piano
733.186458;0.436458;80;127;piano
733.186458;0.436458;84;127;piano
733.625000;0.498958;84;127;piano
733.625000;0.498958;87;127;piano
733.625000;0.498958;92;127;piano
733.625000;0.498958;96;127;piano
734.125000;0.998958;61;127;piano
734.125000;0.998958;66;127;piano
734.125000;0.998958;70;127;piano
734.125000;0.998958;73;127;piano
735.125000;0.046875;73;127;piano
735.125000;0.046875;78;127;piano
735.125000;0.046875;82;127;piano
735.125000;0.046875;85;127;piano
735.172917;0.450000;73;127;piano
735.172917;0.450000;78;127;piano
735.172917;0.450000;82;127;piano
735.172917;0.450000;85;127;piano
735.625000;0.498958;85;127;piano
735.625000;0.498958;90;127;piano
735.625000;0.498958;94;127;piano
735.625000;0.498958;97;127;piano
737.000000;0.123958;61;127;piano
737.000000;0.123958;73;127;piano
737.125000;0.873958;61;127;piano
737.125000;0.873958;73;127;piano
738.000000;0.123958;54;127;piano
738.000000;0.123958;66;127;piano
738.125000;0.998958;54;127;piano
738.125000;0.998958;66;127;piano
739.125000;0.948958;54;126;piano
739.125000;0.948958;59;126;piano
739.125000;0.948958;62;126;piano
739.125000;0.948958;66;126;piano
740.125000;0.998958;59;127;piano
740.125000;0.998958;62;127;piano
740.125000;0.998958;67;127;piano
740.125000;0.998958;71;127;piano
741.125000;0.998958;59;127;piano
741.125000;0.998958;64;127;piano
741.125000;0.998958;67;127;piano
741.125000;0.998958;71;127;piano
742.125000;1.998958;66;127;piano
742.125000;1.998958;69;127;piano
742.125000;1.998958;74;127;piano
742.125000;1.998958;78;127;piano
744.125000;0.038542;57;127;piano
744.125000;0.038542;62;127;piano
744.125000;0.038542;69;127;piano
744.164583;1.958333;57;127;piano
744.164583;1.958333;62;127;piano
744.164583;1.958333;69;127;piano
746.125000;0.034375;50;127;piano
746.125000;0.034375;57;127;piano
746.125000;0.034375;62;127;piano
746.160417;1.962500;50;127;piano
746.160417;1.962500;57;127;piano
746.160417;1.962500;62;127;piano
748.125000;0.025000;45;127;piano
748.125000;0.025000;50;127;piano
748.125000;0.025000;57;127;piano
748.151042;0.971875;45;127;piano
748.151042;0.971875;50;127;piano
748.151042;0.971875;57;127;piano
749.125000;0.998958;45;127;piano
749.125000;0.998958;50;127;piano
749.125000;0.998958;57;127;piano
750.125000;1.998958;45;127;piano
750.125000;1.998958;50;127;piano
0.000000;0.025000;57;115;piano
0.000000;0.025000;69;115;piano
0.026042;0.648958;57;115;piano
0.026042;0.648958;69;115;piano
1.000000;0.025000;51;115;piano
1.000000;0.025000;63;115;piano
1.026042;0.648958;51;115;piano
1.026042;0.648958;63;115;piano
2.000000;0.036458;45;127;piano
2.000000;0.036458;57;127;piano
2.037500;0.461458;45;127;piano
2.037500;0.461458;57;127;piano
2.500000;0.031250;39;127;piano
2.500000;0.031250;51;127;piano
2.532292;0.465625;39;127;piano
2.532292;0.465625;51;127;piano
3.000000;0.022917;33;127;piano
3.000000;0.022917;45;127;piano
3.023958;0.473958;33;127;piano
3.023958;0.473958;45;127;piano
3.500000;0.248958;27;126;piano
3.500000;0.248958;39;126;piano
3.750000;4.523958;27;123;piano
3.750000;4.523958;39;123;piano
8.500000;0.373958;28;72;piano
8.500000;0.373958;40;72;piano
8.875000;0.123958;30;78;piano
8.875000;0.123958;42;78;piano
9.000000;0.498958;28;80;piano
9.000000;0.498958;40;80;piano
9.500000;0.473958;27;65;piano
9.500000;0.473958;39;65;piano
10.021875;1.976042;39;58;piano
10.043750;1.954167;44;58;piano
10.000000;1.998958;32;58;piano
12.000000;0.025000;60;115;piano
12.000000;0.025000;72;115;piano
12.026042;0.648958;60;115;piano
12.026042;0.648958;72;115;piano
13.000000;0.025000;54;115;piano
13.000000;0.025000;66;115;piano
13.026042;0.648958;54;115;piano
13.026042;0.648958;66;115;piano
14.000000;0.036458;48;127;piano
14.000000;0.036458;60;127;piano
14.037500;0.461458;48;127;piano
14.037500;0.461458;60;127;piano
14.500000;0.031250;42;127;piano
14.500000;0.031250;54;127;piano
14.532292;0.465625;42;127;piano
14.532292;0.465625;54;127;piano
15.000000;0.022917;36;127;piano
15.000000;0.022917;48;127;piano
15.023958;0.473958;36;127;piano
15.023958;0.473958;48;127;piano
15.500000;0.248958;30;126;piano
15.500000;0.248958;42;126;piano
15.750000;4.523958;30;123;piano
15.750000;4.523958;42;123;piano
20.500000;0.373958;31;73;piano
20.500000;0.373958;43;73;piano
20.875000;0.123958;33;80;piano
20.875000;0.123958;45;80;piano
21.000000;0.498958;31;80;piano
21.000000;0.498958;43;80;piano
21.500000;0.473958;30;57;piano
21.500000;0.473958;42;57;piano
22.021875;1.976042;42;39;piano
22.043750;1.954167;47;39;piano
22.000000;1.998958;35;39;piano
24.000000;0.063542;63;115;piano
24.064583;0.623958;63;115;piano
25.000000;0.063542;57;115;piano
25.064583;0.623958;57;115;piano
26.000000;0.060417;69;96;piano
26.061458;0.060417;69;96;piano
26.500000;0.060417;63;96;piano
26.561458;0.060417;63;96;piano
27.500000;0.123958;35;115;piano
27.500000;0.123958;47;115;piano
28.000000;0.123958;34;115;piano
28.000000;0.123958;46;115;piano
30.000000;0.063542;63;115;piano
30.064583;0.623958;63;115;piano
31.000000;0.060417;58;115;piano
31.061458;0.626042;58;115;piano
32.000000;0.058333;70;96;piano
32.059375;0.061458;70;96;piano
32.500000;0.058333;63;96;piano
32.559375;0.061458;63;96;piano
33.500000;0.123958;34;115;piano
33.500000;0.123958;46;115;piano
34.000000;0.123958;33;115;piano
34.000000;0.123958;45;115;piano
34.500000;0.060417;60;96;piano
34.500000;0.060417;72;96;piano
34.561458;0.060417;60;96;piano
34.561458;0.060417;72;96;piano
35.000000;0.060417;51;98;piano
35.000000;0.060417;63;98;piano
35.061458;0.060417;51;98;piano
35.061458;0.060417;63;98;piano
36.000000;0.123958;31;127;piano
36.000000;0.123958;43;127;piano
36.500000;0.052083;60;105;piano
36.500000;0.052083;72;105;piano
36.553125;0.062500;60;105;piano
36.553125;0.062500;72;105;piano
37.000000;0.052083;51;107;piano
37.000000;0.052083;63;107;piano
37.053125;0.062500;51;108;piano
37.053125;0.062500;63;108;piano
37.875000;0.123958;30;127;piano
37.875000;0.123958;36;127;piano
37.875000;0.123958;42;127;piano
38.000000;0.873958;30;127;piano
38.000000;0.873958;36;127;piano
38.000000;0.873958;42;127;piano
38.875000;0.123958;36;127;piano
38.875000;0.123958;42;127;piano
38.875000;0.123958;48;127;piano
39.000000;0.873958;36;127;piano
39.000000;0.873958;42;127;piano
39.000000;0.873958;48;127;piano
39.875000;0.117708;42;112;piano
39.875000;0.117708;48;112;piano
39.875000;0.117708;54;112;piano
40.000000;0.236458;42;112;piano
40.000000;0.236458;48;112;piano
40.000000;0.236458;54;112;piano
40.375000;0.117708;48;112;piano
40.375000;0.117708;54;112;piano
40.375000;0.117708;60;112;piano
40.500000;0.236458;48;112;piano
40.500000;0.236458;54;112;piano
40.500000;0.236458;60;112;piano
40.875000;0.117708;54;112;piano
40.875000;0.117708;60;112;piano
40.875000;0.117708;63;112;piano
41.000000;0.236458;54;112;piano
41.000000;0.236458;60;112;piano
41.000000;0.236458;63;112;piano
41.375000;0.117708;48;112;piano
41.375000;0.117708;54;112;piano
41.375000;0.117708;57;112;piano
41.500000;0.236458;48;112;piano
41.500000;0.236458;54;112;piano
41.500000;0.236458;57;112;piano
41.875000;0.117708;42;112;piano
41.875000;0.117708;48;112;piano
41.875000;0.117708;51;112;piano
42.000000;0.236458;42;112;piano
42.000000;0.236458;48;112;piano
42.000000;0.236458;51;112;piano
42.375000;0.117708;36;112;piano
42.375000;0.117708;42;112;piano
42.375000;0.117708;45;112;piano
42.500000;0.948958;36;112;piano
42.500000;0.948958;42;112;piano
42.500000;0.948958;45;112;piano
43.500000;0.973958;35;127;piano
43.500000;0.973958;42;127;piano
43.500000;0.973958;45;127;piano
44.500000;0.498958;34;127;piano
44.500000;0.498958;42;127;piano
44.500000;0.498958;45;127;piano
45.000000;0.498958;42;102;piano
45.000000;1.473958;34;102;piano
45.000000;1.473958;38;102;piano
45.500000;0.973958;43;91;piano
49.666667;0.165625;33;73;piano
49.833333;0.157292;34;49;piano
50.000000;0.157292;37;49;piano
50.166667;0.157292;40;51;piano
50.333333;0.157292;41;54;piano
50.500000;0.157292;43;56;piano
50.666667;0.157292;45;59;piano
50.833333;0.157292;46;62;piano
51.000000;0.117708;37;64;piano
53.666667;0.157292;53;49;piano
53.833333;0.157292;52;49;piano
54.000000;0.157292;50;49;piano
54.166667;0.157292;47;53;piano
54.333333;0.157292;44;57;piano
54.500000;0.157292;41;61;piano
54.666667;0.157292;40;63;piano
54.833333;0.157292;38;58;piano
55.000000;0.236458;32;53;piano
57.875000;0.117708;33;49;piano
57.875000;0.117708;45;49;piano
58.000000;0.117708;33;49;piano
58.000000;0.117708;45;49;piano
58.375000;0.117708;34;49;piano
58.375000;0.117708;46;49;piano
58.500000;0.117708;34;49;piano
58.500000;0.117708;46;49;piano
58.875000;0.117708;33;49;piano
58.875000;0.117708;45;49;piano
59.000000;0.117708;33;49;piano
59.000000;0.117708;45;49;piano
59.375000;0.117708;32;49;piano
59.375000;0.117708;44;49;piano
59.500000;0.117708;32;49;piano
59.500000;0.117708;44;49;piano
59.875000;0.117708;31;49;piano
59.875000;0.117708;43;49;piano
60.000000;0.117708;31;49;piano
60.000000;0.117708;43;49;piano
60.375000;0.117708;30;46;piano
60.375000;0.117708;42;46;piano
60.500000;0.117708;30;45;piano
60.500000;0.117708;42;45;piano
60.875000;0.117708;29;42;piano
60.875000;0.117708;41;42;piano
61.000000;0.117708;29;41;piano
61.000000;0.117708;41;41;piano
61.375000;0.117708;28;38;piano
61.375000;0.117708;40;38;piano
61.500000;0.117708;28;37;piano
61.500000;0.117708;40;37;piano
61.875000;0.117708;27;34;piano
61.875000;0.117708;39;34;piano
62.000000;0.123958;27;39;piano
62.000000;0.123958;39;39;piano
62.375000;0.123958;27;39;piano
62.375000;0.123958;39;39;piano
62.500000;0.123958;27;39;piano
62.500000;0.123958;39;39;piano
63.875000;0.123958;34;39;piano
64.000000;0.123958;34;39;piano
64.375000;0.123958;34;39;piano
64.500000;0.123958;34;39;piano
65.875000;0.123958;25;39;piano
65.875000;0.123958;37;39;piano
66.000000;0.123958;25;39;piano
66.000000;0.123958;37;39;piano
66.875000;0.123958;21;39;piano
66.875000;0.123958;33;39;piano
67.000000;0.123958;21;39;piano
67.000000;0.123958;33;39;piano
68.250000;0.123958;45;49;piano
68.250000;0.123958;50;49;piano
68.250000;0.123958;53;49;piano
68.375000;0.123958;45;49;piano
68.375000;0.123958;50;49;piano
68.375000;0.123958;53;49;piano
68.125000;0.498958;26;58;piano
68.125000;0.498958;38;58;piano
68.750000;0.123958;46;50;piano
68.750000;0.123958;50;50;piano
68.750000;0.123958;53;50;piano
68.875000;0.123958;46;51;piano
68.875000;0.123958;50;51;piano
68.875000;0.123958;53;51;piano
69.250000;0.123958;45;52;piano
69.250000;0.123958;50;52;piano
69.250000;0.123958;53;52;piano
69.375000;0.123958;45;52;piano
69.375000;0.123958;50;52;piano
69.375000;0.123958;53;52;piano
69.750000;0.123958;44;53;piano
69.750000;0.123958;50;53;piano
69.750000;0.123958;53;53;piano
69.875000;0.123958;44;53;piano
69.875000;0.123958;50;53;piano
69.875000;0.123958;53;53;piano
70.250000;0.123958;43;54;piano
70.250000;0.123958;45;54;piano
70.250000;0.123958;50;54;piano
70.375000;0.123958;43;54;piano
70.375000;0.123958;45;54;piano
70.375000;0.123958;50;54;piano
70.750000;0.123958;42;55;piano
70.750000;0.123958;45;55;piano
70.750000;0.123958;50;55;piano
70.875000;0.123958;42;56;piano
70.875000;0.123958;45;56;piano
70.875000;0.123958;50;56;piano
71.250000;0.123958;41;56;piano
71.250000;0.123958;45;56;piano
71.375000;0.123958;41;57;piano
71.375000;0.123958;45;57;piano
71.750000;0.123958;40;58;piano
71.750000;0.123958;41;58;piano
71.750000;0.123958;45;58;piano
71.875000;0.123958;40;58;piano
71.875000;0.123958;41;58;piano
71.875000;0.123958;45;58;piano
72.250000;0.123958;39;59;piano
72.250000;0.123958;41;59;piano
72.250000;0.123958;45;59;piano
72.375000;0.123958;39;59;piano
72.375000;0.123958;41;59;piano
72.375000;0.123958;45;59;piano
72.750000;0.123958;38;60;piano
72.750000;0.123958;41;60;piano
72.750000;0.123958;45;60;piano
72.875000;0.123958;38;60;piano
72.875000;0.123958;41;60;piano
72.875000;0.123958;45;60;piano
73.250000;0.123958;37;61;piano
73.250000;0.123958;41;61;piano
73.250000;0.123958;45;61;piano
73.375000;0.123958;37;62;piano
73.375000;0.123958;41;62;piano
73.375000;0.123958;45;62;piano
73.750000;0.123958;38;63;piano
73.750000;0.123958;41;63;piano
73.750000;0.123958;45;63;piano
73.875000;0.123958;38;63;piano
73.875000;0.123958;41;63;piano
73.875000;0.123958;45;63;piano
74.250000;0.123958;39;64;piano
74.250000;0.123958;41;64;piano
74.250000;0.123958;45;64;piano
74.375000;0.123958;39;64;piano
74.375000;0.123958;41;64;piano
74.375000;0.123958;45;64;piano
74.750000;0.123958;40;66;piano
74.750000;0.123958;41;66;piano
74.750000;0.123958;45;66;piano
74.875000;0.123958;40;68;piano
74.875000;0.123958;41;68;piano
74.875000;0.123958;45;68;piano
75.250000;0.123958;41;72;piano
75.250000;0.123958;45;72;piano
75.250000;0.123958;50;72;piano
75.375000;0.123958;41;74;piano
75.375000;0.123958;45;74;piano
75.375000;0.123958;50;74;piano
75.750000;0.123958;42;78;piano
75.750000;0.123958;45;78;piano
75.750000;0.123958;50;78;piano
75.875000;0.123958;42;80;piano
75.875000;0.123958;45;80;piano
75.875000;0.123958;50;80;piano
76.250000;0.123958;43;84;piano
76.250000;0.123958;45;84;piano
76.250000;0.123958;50;84;piano
76.375000;0.123958;43;85;piano
76.375000;0.123958;45;85;piano
76.375000;0.123958;50;85;piano
76.750000;0.123958;44;90;piano
76.750000;0.123958;50;90;piano
76.750000;0.123958;53;90;piano
76.875000;0.123958;44;91;piano
76.875000;0.123958;50;91;piano
76.875000;0.123958;53;91;piano
77.250000;0.123958;45;96;piano
77.250000;0.123958;50;96;piano
77.250000;0.123958;53;96;piano
77.375000;0.117708;45;92;piano
77.375000;0.117708;50;92;piano
77.375000;0.117708;53;92;piano
78.250000;0.117708;48;80;piano
78.250000;0.117708;52;80;piano
78.250000;0.117708;55;80;piano
78.375000;0.117708;48;80;piano
78.375000;0.117708;52;80;piano
78.375000;0.117708;55;80;piano
78.750000;0.117708;47;80;piano
78.750000;0.117708;52;80;piano
78.750000;0.117708;55;80;piano
78.875000;0.117708;47;80;piano
78.875000;0.117708;52;80;piano
78.875000;0.117708;55;80;piano
78.125000;0.998958;26;96;piano
78.125000;0.998958;38;96;piano
79.250000;0.117708;46;80;piano
79.250000;0.117708;52;80;piano
79.250000;0.117708;55;80;piano
79.375000;0.117708;46;80;piano
79.375000;0.117708;52;80;piano
79.375000;0.117708;55;80;piano
79.750000;0.117708;45;80;piano
79.750000;0.117708;46;80;piano
79.750000;0.117708;52;80;piano
79.875000;0.117708;45;80;piano
79.875000;0.117708;46;80;piano
79.875000;0.117708;52;80;piano
80.250000;0.117708;44;80;piano
80.250000;0.117708;46;80;piano
80.250000;0.117708;52;80;piano
80.375000;0.117708;44;80;piano
80.375000;0.117708;46;80;piano
80.375000;0.117708;52;80;piano
80.750000;0.117708;43;80;piano
80.750000;0.117708;46;80;piano
80.750000;0.117708;52;80;piano
80.875000;0.117708;43;80;piano
80.875000;0.117708;46;80;piano
80.875000;0.117708;52;80;piano
81.250000;0.117708;42;80;piano
81.250000;0.117708;46;80;piano
81.375000;0.117708;42;80;piano
81.375000;0.117708;46;80;piano
81.750000;0.117708;41;80;piano
81.750000;0.117708;46;80;piano
81.875000;0.117708;41;80;piano
81.875000;0.117708;46;80;piano
82.250000;0.117708;40;80;piano
82.250000;0.117708;43;80;piano
82.250000;0.117708;46;80;piano
82.375000;0.117708;40;80;piano
82.375000;0.117708;43;80;piano
82.375000;0.117708;46;80;piano
82.750000;0.117708;39;80;piano
82.750000;0.117708;43;80;piano
82.750000;0.117708;46;80;piano
82.875000;0.117708;39;80;piano
82.875000;0.117708;43;80;piano
82.875000;0.117708;46;80;piano
83.250000;0.117708;40;80;piano
83.250000;0.117708;43;80;piano
83.250000;0.117708;46;80;piano
83.375000;0.117708;40;80;piano
83.375000;0.117708;43;80;piano
83.375000;0.117708;46;80;piano
83.750000;0.117708;41;80;piano
83.750000;0.117708;46;80;piano
83.875000;0.117708;41;80;piano
83.875000;0.117708;46;80;piano
84.250000;0.117708;42;80;piano
84.250000;0.117708;46;80;piano
84.375000;0.117708;42;80;piano
84.375000;0.117708;46;80;piano
84.750000;0.117708;43;80;piano
84.750000;0.117708;46;80;piano
84.750000;0.117708;52;80;piano
84.875000;0.117708;43;80;piano
84.875000;0.117708;46;80;piano
84.875000;0.117708;52;80;piano
85.250000;0.117708;44;80;piano
85.250000;0.117708;46;80;piano
85.250000;0.117708;52;80;piano
85.375000;0.117708;44;80;piano
85.375000;0.117708;46;80;piano
85.375000;0.117708;52;80;piano
85.750000;0.117708;45;80;piano
85.750000;0.117708;52;80;piano
85.750000;0.117708;55;80;piano
85.875000;0.117708;46;80;piano
85.875000;0.117708;52;80;piano
85.875000;0.117708;55;80;piano
86.250000;0.117708;46;80;piano
86.250000;0.117708;52;80;piano
86.250000;0.117708;55;80;piano
86.375000;0.117708;46;80;piano
86.375000;0.117708;52;80;piano
86.375000;0.117708;55;80;piano
86.750000;0.117708;45;80;piano
86.750000;0.117708;52;80;piano
86.750000;0.117708;55;80;piano
86.875000;0.117708;45;80;piano
86.875000;0.117708;52;80;piano
86.875000;0.117708;55;80;piano
86.125000;0.998958;25;96;piano
86.125000;0.998958;37;96;piano
87.250000;0.123958;58;120;piano
87.250000;0.123958;64;120;piano
87.250000;0.123958;67;120;piano
87.375000;0.123958;57;96;piano
87.375000;0.123958;64;96;piano
87.375000;0.123958;67;96;piano
88.250000;0.117708;44;80;piano
88.250000;0.117708;47;80;piano
88.250000;0.117708;52;80;piano
88.375000;0.117708;44;80;piano
88.375000;0.117708;47;80;piano
88.375000;0.117708;52;80;piano
88.750000;0.117708;44;80;piano
88.750000;0.117708;47;80;piano
88.750000;0.117708;53;80;piano
88.875000;0.117708;44;80;piano
88.875000;0.117708;47;80;piano
88.875000;0.117708;53;80;piano
88.125000;0.948958;26;80;piano
88.125000;0.948958;38;80;piano
89.250000;0.123958;56;120;piano
89.250000;0.123958;59;120;piano
89.250000;0.123958;65;120;piano
89.375000;0.123958;56;96;piano
89.375000;0.123958;59;96;piano
89.375000;0.123958;65;96;piano
90.250000;0.117708;44;83;piano
90.250000;0.117708;52;83;piano
90.375000;0.117708;44;86;piano
90.375000;0.117708;52;86;piano
90.750000;0.117708;45;96;piano
90.750000;0.117708;52;96;piano
90.875000;0.117708;45;96;piano
90.875000;0.117708;52;96;piano
90.125000;0.948958;25;80;piano
90.125000;0.948958;37;80;piano
91.250000;0.123958;58;127;piano
91.250000;0.123958;64;127;piano
91.250000;0.123958;67;127;piano
91.375000;0.123958;57;115;piano
91.375000;0.123958;64;115;piano
91.375000;0.123958;67;115;piano
92.250000;0.117708;44;96;piano
92.250000;0.117708;47;96;piano
92.250000;0.117708;52;96;piano
92.375000;0.117708;44;96;piano
92.375000;0.117708;47;96;piano
92.375000;0.117708;52;96;piano
92.750000;0.117708;44;96;piano
92.750000;0.117708;47;96;piano
92.750000;0.117708;53;96;piano
92.875000;0.117708;44;96;piano
92.875000;0.117708;47;96;piano
92.875000;0.117708;53;96;piano
92.125000;0.948958;26;96;piano
92.125000;0.948958;38;96;piano
93.250000;0.123958;56;127;piano
93.250000;0.123958;59;127;piano
93.250000;0.123958;65;127;piano
93.375000;0.123958;56;115;piano
93.375000;0.123958;59;115;piano
93.375000;0.123958;65;115;piano
94.250000;0.117708;49;96;piano
94.250000;0.117708;52;96;piano
94.375000;0.117708;49;96;piano
94.375000;0.117708;52;96;piano
94.750000;0.117708;49;96;piano
94.750000;0.117708;52;96;piano
94.875000;0.117708;49;96;piano
94.875000;0.117708;52;96;piano
95.250000;0.117708;48;96;piano
95.250000;0.117708;51;96;piano
95.250000;0.117708;54;96;piano
95.375000;0.117708;48;96;piano
95.375000;0.117708;51;96;piano
95.375000;0.117708;54;96;piano
95.750000;0.117708;48;96;piano
95.750000;0.117708;51;96;piano
95.750000;0.117708;54;96;piano
95.875000;0.117708;48;96;piano
95.875000;0.117708;51;96;piano
95.875000;0.117708;54;96;piano
96.250000;0.117708;47;96;piano
96.250000;0.117708;50;96;piano
96.250000;0.117708;54;96;piano
96.250000;0.117708;57;96;piano
96.375000;0.117708;47;96;piano
96.375000;0.117708;50;96;piano
96.375000;0.117708;54;96;piano
96.375000;0.117708;57;96;piano
96.750000;0.117708;47;96;piano
96.750000;0.117708;50;96;piano
96.750000;0.117708;54;96;piano
96.750000;0.117708;57;96;piano
96.875000;0.117708;47;96;piano
96.875000;0.117708;50;96;piano
96.875000;0.117708;54;96;piano
96.875000;0.117708;57;96;piano
97.250000;0.117708;46;88;piano
97.250000;0.117708;50;88;piano
97.250000;0.117708;57;88;piano
97.375000;0.117708;46;84;piano
97.375000;0.117708;50;84;piano
97.375000;0.117708;57;84;piano
97.750000;0.117708;46;80;piano
97.750000;0.117708;50;80;piano
97.750000;0.117708;55;80;piano
97.875000;0.117708;46;80;piano
97.875000;0.117708;50;80;piano
97.875000;0.117708;55;80;piano
98.250000;0.123958;45;97;piano
98.250000;0.123958;50;97;piano
98.250000;0.123958;55;97;piano
98.375000;0.123958;45;98;piano
98.375000;0.123958;50;98;piano
98.375000;0.123958;55;98;piano
98.750000;0.117708;45;85;piano
98.750000;0.117708;50;85;piano
98.750000;0.117708;53;85;piano
98.875000;0.117708;45;86;piano
98.875000;0.117708;50;86;piano
98.875000;0.117708;53;86;piano
99.250000;0.123958;44;106;piano
99.250000;0.123958;47;106;piano
99.250000;0.123958;50;106;piano
99.250000;0.123958;53;106;piano
99.375000;0.123958;44;108;piano
99.375000;0.123958;47;108;piano
99.375000;0.123958;50;108;piano
99.375000;0.123958;53;108;piano
99.750000;0.123958;44;111;piano
99.750000;0.123958;47;111;piano
99.750000;0.123958;50;111;piano
99.750000;0.123958;53;111;piano
99.875000;0.123958;44;112;piano
99.875000;0.123958;47;112;piano
99.875000;0.123958;50;112;piano
99.875000;0.123958;53;112;piano
100.250000;0.123958;43;116;piano
100.250000;0.123958;46;116;piano
100.250000;0.123958;50;116;piano
100.250000;0.123958;53;116;piano
100.375000;0.123958;43;117;piano
100.375000;0.123958;46;117;piano
100.375000;0.123958;50;117;piano
100.375000;0.123958;53;117;piano
100.750000;0.123958;43;121;piano
100.750000;0.123958;46;121;piano
100.750000;0.123958;50;121;piano
100.750000;0.123958;53;121;piano
100.875000;0.123958;43;122;piano
100.875000;0.123958;46;122;piano
100.875000;0.123958;50;122;piano
100.875000;0.123958;53;122;piano
101.250000;0.123958;44;126;piano
101.250000;0.123958;47;126;piano
101.250000;0.123958;50;126;piano
101.250000;0.123958;53;126;piano
